input,rand_x,rand_y,abs_rel,sq_rel,rms_sq_lin,rms_sq_log,d1,d2,d3
68_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,12.517160322078666,-43.28247902830374,0.17804312705993652,0.0959371030330658,0.17429372668266296,0.04513982683420181,0.7539942860603333,0.9515038728713989,0.9937434196472168
76_area_31_color_0_Left_Down_0.0,-11.340740580188239,16.84096836818148,0.1203155368566513,0.03720944747328758,0.09201957285404205,0.021789442747831345,0.8717647790908813,0.9962303638458252,0.9992873668670654
8_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-76.8453188351373,22.021787631104303,0.13758903741836548,0.07321052253246307,0.2196262776851654,0.034314993768930435,0.8314955830574036,0.9687458276748657,0.9944044351577759
46_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,86.612010617213,-55.78062303892903,0.15854541957378387,0.10526461899280548,0.35889390110969543,0.04395676776766777,0.7490852475166321,0.9717827439308167,0.988381564617157
59_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,52.66712093190898,73.42178288033148,0.13679659366607666,0.049462560564279556,0.08268117904663086,0.033071137964725494,0.8072333335876465,0.9808484315872192,0.9983213543891907
155_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,79.86628670763974,82.8244087929805,0.21684911847114563,0.09746862947940826,0.17968596518039703,0.07689516246318817,0.5309813022613525,0.9161735773086548,0.9814121127128601
43_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,3.8627349698649454,85.91542343847067,0.20552797615528107,0.11122231930494308,0.21453648805618286,0.05891967937350273,0.6436053514480591,0.918021559715271,0.9983901977539062
49_area_31_color_0_Left_Down_0.0,46.315837284199006,-60.89914147734686,0.23296231031417847,0.1521313488483429,0.3508051931858063,0.07870636880397797,0.5967741012573242,0.8915444016456604,0.9803609251976013
66_area_31_color_0_Left_Down_0.0,-4.1579808357654,39.29961156696072,0.20970872044563293,0.1403796523809433,0.35383546352386475,0.06464722007513046,0.6116467118263245,0.9224932789802551,0.9947395324707031
140_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-45.478743152565,25.310733038799725,0.19252647459506989,0.1104455217719078,0.20398098230361938,0.06008829548954964,0.6953737735748291,0.9181455373764038,0.9850473403930664
83_area_31_color_0_Left_Down_0.0,29.988086228391467,-60.71404611445814,0.21565291285514832,0.20049576461315155,0.7787024974822998,0.11516811698675156,0.5653652548789978,0.8615665435791016,0.9442866444587708
50_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,11.715356241496124,48.89284397614938,0.11158540099859238,0.04416101425886154,0.11802884936332703,0.024141591042280197,0.8598001003265381,0.9873420000076294,0.9991825819015503
162_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-0.19878038353044758,-87.82143898030067,0.17209339141845703,0.12339912354946136,0.4280681908130646,0.05907859653234482,0.7387138605117798,0.9500753879547119,0.9798251986503601
16_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-88.3730755657274,-25.7347180853978,0.22332794964313507,0.20797936618328094,0.5534545183181763,0.0737098827958107,0.6668257713317871,0.9127857089042664,0.9714059233665466
71_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,76.71493231772075,-48.838179671350424,0.17588534951210022,0.11222726106643677,0.3450127840042114,0.05496550723910332,0.717915415763855,0.950428307056427,0.9872807264328003
141_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,24.185463996903692,-50.026343275202294,0.27069392800331116,0.18543922901153564,0.34734535217285156,0.0846121534705162,0.5482903122901917,0.8874714374542236,0.9826855063438416
104_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-32.099401861281244,62.647576128267104,0.2443113476037979,0.16319303214550018,0.36374038457870483,0.11743739992380142,0.5201542377471924,0.8258084654808044,0.9231856465339661
12_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,41.19505960859044,-72.82813008362209,0.2292536348104477,0.13628539443016052,0.31736505031585693,0.08096136897802353,0.5537111163139343,0.9093837141990662,0.9752642512321472
13_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-12.833636222441953,-84.7494425438524,0.1303860992193222,0.11240942031145096,0.54664146900177,0.05703508108854294,0.8324758410453796,0.9529701471328735,0.9717913269996643
163_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-3.439773611458378,29.23812210619225,0.2210105061531067,0.1280243694782257,0.243596151471138,0.07969745993614197,0.7287423610687256,0.8861374258995056,0.9475193619728088
80_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-68.66952775233273,-38.00071099635018,0.1768973469734192,0.10994647443294525,0.24617283046245575,0.04730980098247528,0.762639045715332,0.9661557674407959,0.9854753017425537
44_area_31_color_0_Left_Down_0.0,-18.38940740961175,75.51558443808895,0.14949698746204376,0.08478504419326782,0.34060826897621155,0.04349786043167114,0.7332928776741028,0.9683666825294495,0.9941781163215637
34_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,88.78590277613353,-81.91596618078914,0.2522448003292084,0.16896331310272217,0.26754072308540344,0.0852554515004158,0.6171035766601562,0.877122700214386,0.9650372266769409
73_area_31_color_0_Left_Down_0.0,46.98142622917058,-23.089668047578215,0.2727282643318176,0.21892063319683075,0.6373491287231445,0.1448155641555786,0.4479101598262787,0.7699229717254639,0.9405218958854675
45_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-19.3575264786936,45.7676952024641,0.1798383742570877,0.08989181369543076,0.16393287479877472,0.04803594946861267,0.734957218170166,0.94298255443573,0.9942730665206909
23_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,75.31675778617355,81.1671470104587,0.18390528857707977,0.20207497477531433,0.8523281812667847,0.08670473843812943,0.6477718949317932,0.9200786352157593,0.9624418020248413
163_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,13.882065486897744,-25.718191325909487,0.22067764401435852,0.15881212055683136,0.3645022511482239,0.07752496004104614,0.7000974416732788,0.8947191834449768,0.966670572757721
93_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,51.758835454580264,-44.81975101278595,0.18928320705890656,0.14228543639183044,0.43072372674942017,0.08208921551704407,0.7049447894096375,0.9087718725204468,0.952551007270813
20_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,11.533325190033196,-25.45587692552283,0.14659717679023743,0.08969239145517349,0.21786907315254211,0.04821954667568207,0.7951796054840088,0.9489036798477173,0.9782029390335083
28_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,28.193593267417697,-46.728195679168756,0.22771964967250824,0.12935063242912292,0.23654329776763916,0.08007338643074036,0.6139577627182007,0.8903911709785461,0.9706813097000122
6_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-55.51326976773136,75.28303560157866,0.19720739126205444,0.1111706793308258,0.31134819984436035,0.0783751979470253,0.6223246455192566,0.8980767726898193,0.9780009388923645
8_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-71.67533706908335,1.0724233922877033,0.14888234436511993,0.08321043103933334,0.26291772723197937,0.036630358546972275,0.7981253862380981,0.9735342860221863,0.9945375919342041
25_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-50.246499066658394,-82.99260660137986,0.2671211063861847,0.3056532144546509,0.9385860562324524,0.12470762431621552,0.5734664797782898,0.8255671262741089,0.9303993582725525
162_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-83.51661270754325,-58.46008102095108,0.16016685962677002,0.14717639982700348,0.5147544145584106,0.0746375024318695,0.7669494152069092,0.8926482200622559,0.9506106972694397
56_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,66.01866381108005,-39.153826084135204,0.3149964213371277,0.416032075881958,0.6984117031097412,0.13268223404884338,0.6274952292442322,0.8228700757026672,0.8742715716362
39_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,81.08265070355324,14.692012738054842,0.13708853721618652,0.09984788298606873,0.3362770676612854,0.03413310647010803,0.7940329313278198,0.979525089263916,0.9957544207572937
83_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-11.409445841622102,14.415990240501827,0.1713462769985199,0.06793545931577682,0.12486763298511505,0.0393400713801384,0.762843132019043,0.9687462449073792,0.9986904859542847
72_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,3.0057093407282025,46.57972567631853,0.15774664282798767,0.09660796076059341,0.19272972643375397,0.049389664083719254,0.7844098210334778,0.9444674849510193,0.983408510684967
17_area_31_color_0_Left_Down_0.0,-39.15070812488659,-26.450929511945574,0.16780580580234528,0.11143658310174942,0.417911171913147,0.05741263926029205,0.7208720445632935,0.9348867535591125,0.9756651520729065
24_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,70.93697445598514,80.36217236707299,0.14326925575733185,0.07577141374349594,0.2727268636226654,0.04643140733242035,0.77996426820755,0.9741633534431458,0.9876058101654053
40_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,70.66048094756542,-14.499361087683553,0.13153015077114105,0.07397467643022537,0.23533698916435242,0.03450675308704376,0.8192262053489685,0.9701423048973083,0.9936951398849487
30_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,50.465790541238704,-4.2595680058022225,0.2556723952293396,0.137230783700943,0.1790381222963333,0.09973670542240143,0.5842995643615723,0.848637044429779,0.9459706544876099
63_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-0.44282661370161236,-53.15758036968889,0.28851258754730225,0.3694160580635071,0.8202685713768005,0.1447974592447281,0.5740600824356079,0.7812879085540771,0.9004952311515808
71_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,16.40345458653296,-56.49553840439737,0.1649131029844284,0.09275809675455093,0.2627932131290436,0.04735027253627777,0.7362614870071411,0.9534210562705994,0.9916248321533203
20_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-30.31835416790512,63.90543629158833,0.19013361632823944,0.1257672756910324,0.2955836355686188,0.07660423219203949,0.6956276297569275,0.9068283438682556,0.9681668877601624
124_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-52.72635434204606,-77.19150866878209,0.18141180276870728,0.11016826331615448,0.3580741584300995,0.06768348067998886,0.6715170741081238,0.9082552194595337,0.977418065071106
64_area_31_color_0_Left_Down_0.0,-77.57863332969306,79.34121369055941,0.13378429412841797,0.06536808609962463,0.18091921508312225,0.03419117629528046,0.8243600130081177,0.9709985256195068,0.9941366314888
23_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,1.2456788331302278,-16.305827072936694,0.06380247324705124,0.01651739329099655,0.05897129327058792,0.007023321930319071,0.987098217010498,0.9994775056838989,0.9999231696128845
37_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,55.95814458142533,60.44866702389288,0.20475204288959503,0.1540229320526123,0.5065642595291138,0.08035354316234589,0.614600419998169,0.8821743130683899,0.9790797233581543
15_area_31_color_0_Left_Down_0.0,-30.20561403919117,34.85125034528315,0.22820192575454712,0.12711352109909058,0.26084864139556885,0.08396493643522263,0.5879061818122864,0.8893870115280151,0.9781432747840881
30_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,48.80210685333958,27.83712363587182,0.13836464285850525,0.09684333205223083,0.28196293115615845,0.044044412672519684,0.8495307564735413,0.9436637163162231,0.9807431101799011
24_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-62.712886535982115,67.65895503307027,0.17003051936626434,0.09053486585617065,0.2950610816478729,0.0684625431895256,0.6690946221351624,0.9398557543754578,0.9849234819412231
161_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,7.037019492481562,-39.15496325339934,0.15157254040241241,0.06567838788032532,0.15190467238426208,0.033809222280979156,0.7862802147865295,0.9832841157913208,0.9990512132644653
72_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-13.458926621215099,-83.23720372819668,0.19000768661499023,0.15256363153457642,0.5103395581245422,0.09209216386079788,0.6625381708145142,0.8692079186439514,0.9629655480384827
84_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-66.98397577996484,47.79841509285495,0.46260082721710205,1.1372706890106201,2.0318479537963867,0.23431724309921265,0.4952062964439392,0.7530242204666138,0.8601990342140198
170_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-89.9979057440341,-15.018150873187409,0.16725245118141174,0.06525617092847824,0.15686042606830597,0.03876795619726181,0.7328057289123535,0.9832255244255066,0.9998397827148438
33_area_31_color_0_Left_Down_0.0,4.051832595405926,-80.16580439982499,0.17580054700374603,0.10184124112129211,0.21811465919017792,0.05312873423099518,0.6976175308227539,0.9505544900894165,0.9884430766105652
53_area_31_color_0_Left_Down_0.0,85.15406933501993,-49.297440375059054,0.16393153369426727,0.0734248161315918,0.16357025504112244,0.04702342301607132,0.6914808750152588,0.9600571990013123,0.9961242079734802
173_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-35.24423046546944,-35.290347794095084,0.1438855230808258,0.06978902965784073,0.15517014265060425,0.03924456238746643,0.7529226541519165,0.9597901701927185,0.9982151389122009
32_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-48.52500081887702,-89.73471202446395,0.12148591130971909,0.08172407746315002,0.2683708667755127,0.030134448781609535,0.8482354879379272,0.9687051177024841,0.9944064021110535
143_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,41.28206293583935,84.03218996387136,0.14531944692134857,0.085149385035038,0.28924059867858887,0.04024995118379593,0.7902256846427917,0.9571702480316162,0.9954084157943726
174_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-49.62717300869189,29.34849452461603,0.16874226927757263,0.1231805756688118,0.34870651364326477,0.05001232400536537,0.7326712012290955,0.9380621910095215,0.9916781187057495
0_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,43.541338852568714,62.71656823629445,0.10664979368448257,0.0618438757956028,0.20792090892791748,0.027729526162147522,0.8788620233535767,0.9692193269729614,0.9930530190467834
85_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-13.926744537550363,-35.472436984722734,0.349712997674942,0.23264282941818237,0.34373706579208374,0.12413553893566132,0.4407501220703125,0.8126449584960938,0.9516067504882812
42_area_31_color_0_Left_Down_0.0,-31.446875875854396,38.27183995773231,0.256442666053772,0.23411545157432556,0.5855100750923157,0.1041463240981102,0.6224653720855713,0.8348866701126099,0.9462531805038452
78_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,57.0203039710145,-57.30948580381152,0.12601269781589508,0.076381154358387,0.21164433658123016,0.03671463951468468,0.8504824638366699,0.9587684869766235,0.9846605062484741
22_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-23.23061853160226,72.34923541484702,0.19730909168720245,0.13968993723392487,0.38071733713150024,0.09795782715082169,0.6965287327766418,0.8839449882507324,0.9401277899742126
6_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,55.20483354505305,87.27451249724564,0.1920493096113205,0.09596425294876099,0.260908305644989,0.06742964684963226,0.6319253444671631,0.9369305372238159,0.9884960055351257
57_area_31_color_0_Left_Down_0.0,45.76468674277453,-19.224863814973986,0.2427038699388504,0.21730747818946838,0.4432474374771118,0.08155735582113266,0.6169736981391907,0.9057738184928894,0.9669510722160339
6_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,16.314810119034803,28.98256576451766,0.16287799179553986,0.07956565916538239,0.18354524672031403,0.046503856778144836,0.7064937949180603,0.9686262607574463,0.9934368133544922
62_area_31_color_0_Left_Down_0.0,-75.87795306291768,8.00945263869572,0.13812611997127533,0.05773377791047096,0.13324813544750214,0.03367716819047928,0.7751622796058655,0.9870724678039551,0.9964364767074585
115_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,37.677749125069724,-59.88216527980913,0.21898990869522095,0.15431904792785645,0.4579082131385803,0.1137508749961853,0.6307450532913208,0.9033703207969666,0.9644345641136169
23_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,50.51370913660028,15.079100492540093,0.19005586206912994,0.20902611315250397,0.868033766746521,0.07286333292722702,0.658629834651947,0.8966622948646545,0.9773558974266052
72_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,81.39992142556704,-82.3639863227595,0.15142421424388885,0.10500796884298325,0.3261324167251587,0.05764946714043617,0.8080204725265503,0.9093865156173706,0.9619200825691223
57_area_31_color_0_Left_Down_0.0,-42.241295240015944,18.279698273968336,0.18752560019493103,0.11914609372615814,0.29579854011535645,0.05019158497452736,0.7018887400627136,0.9495999813079834,0.9951494932174683
148_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-36.61921580293247,38.59634953282361,0.17433799803256989,0.1328165978193283,0.49475598335266113,0.04802350699901581,0.7433978319168091,0.9598315954208374,0.9936873316764832
57_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,46.62095085394759,-71.5471264680346,0.1686129868030548,0.13233943283557892,0.4895462691783905,0.07085470110177994,0.7392092347145081,0.9008006453514099,0.9729729890823364
6_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,2.493803557218186,1.6003000063900572,0.06387441605329514,0.011066014878451824,0.024523362517356873,0.0071346452459692955,0.9874258637428284,0.9999006390571594,0.9999006390571594
18_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-23.529461361202607,77.92647526254098,0.17140355706214905,0.15670645236968994,0.6893802285194397,0.08529049158096313,0.7273790836334229,0.9317052960395813,0.9589238166809082
117_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,58.95113757717982,35.497688743734614,0.16389858722686768,0.0832187831401825,0.19225366413593292,0.04494127258658409,0.757308840751648,0.9594470262527466,0.9931634664535522
42_area_31_color_0_Left_Down_0.0,38.57879443229956,-6.891094113638559,0.28944921493530273,0.30157819390296936,0.6722750663757324,0.11455682665109634,0.5291089415550232,0.8504014611244202,0.9426558613777161
18_area_31_color_0_Left_Down_0.0,75.77901379738367,35.027176905591375,0.1268157660961151,0.06046345829963684,0.15090399980545044,0.03640545904636383,0.8186644911766052,0.9615337252616882,0.9924081563949585
11_area_31_color_0_Left_Down_0.0,41.21659109804696,65.10436268172214,0.21022619307041168,0.15485619008541107,0.4737607538700104,0.06416739523410797,0.6563935279846191,0.929790735244751,0.9827654361724854
35_area_31_color_0_Left_Down_0.0,-40.66711391840562,55.27276269600654,0.25548750162124634,0.20149587094783783,0.44801852107048035,0.10372938215732574,0.5870861411094666,0.8138314485549927,0.9615136384963989
28_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-54.85669146783143,-27.83844859592019,0.178163543343544,0.15271221101284027,0.5881112217903137,0.07925115525722504,0.710971474647522,0.9004520177841187,0.9659438729286194
44_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-29.590118231428313,86.13458431004531,0.15880322456359863,0.07478324323892593,0.16863489151000977,0.040627095848321915,0.7278479337692261,0.9785996675491333,0.9964739680290222
124_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,64.17670027462682,36.21057508624675,0.2439560890197754,0.20680101215839386,0.45700088143348694,0.12244703620672226,0.5844652652740479,0.8510725498199463,0.942809522151947
175_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,40.87021709077021,11.173102992462788,0.15697675943374634,0.05999099463224411,0.10319779813289642,0.03588295727968216,0.7537549138069153,0.9841408133506775,0.9990536570549011
0_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,80.47632007953342,-0.6734244811749193,0.11717558652162552,0.06504680216312408,0.21918752789497375,0.027755774557590485,0.8639986515045166,0.9694885611534119,0.9971073269844055
9_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-21.50681222341899,-60.65363935231362,0.2121211588382721,0.13639608025550842,0.35051244497299194,0.09119506925344467,0.6026378273963928,0.9047204256057739,0.9653889536857605
154_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,51.51701740699045,42.19990777360647,0.13857795298099518,0.07763848453760147,0.23748192191123962,0.04377731680870056,0.8122477531433105,0.9510571360588074,0.98703932762146
18_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-20.81609306565572,-85.46518548733872,0.15550005435943604,0.06631065160036087,0.1466580182313919,0.032237228006124496,0.7905357480049133,0.9832920432090759,0.9994702339172363
1_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,61.01951898924193,-87.94476297826675,0.13181957602500916,0.05703453719615936,0.12136698514223099,0.029023976996541023,0.8716630935668945,0.9749312400817871,0.9958155155181885
71_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,36.665960333229165,84.64627975069027,0.17520473897457123,0.12232616543769836,0.42570459842681885,0.07687223702669144,0.7099754214286804,0.9157899618148804,0.9725000262260437
37_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-11.220960933323383,-47.7047871007285,0.16834023594856262,0.06369990110397339,0.13116727769374847,0.037926387041807175,0.7193965315818787,0.9886397123336792,0.9992914795875549
115_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,36.87678180780871,57.08306556280533,0.19232280552387238,0.08054125308990479,0.13151760399341583,0.059949297457933426,0.6884129643440247,0.9191839694976807,0.9861248731613159
56_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,8.357456894012515,84.06634954610632,0.15093418955802917,0.0901949480175972,0.28668656945228577,0.04034726694226265,0.771561324596405,0.9677571654319763,0.9987792372703552
156_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-80.699630101567,0.8632076948150598,0.2057344615459442,0.15819457173347473,0.5294919610023499,0.10193485766649246,0.5591447353363037,0.887212872505188,0.9496843814849854
66_area_31_color_0_Left_Down_0.0,39.32171051805901,65.27528480685223,0.22505497932434082,0.18492980301380157,0.6257564425468445,0.09617424756288528,0.5666526556015015,0.88002610206604,0.96579509973526
16_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-57.733989856597795,54.000626717462666,0.15015462040901184,0.1421867311000824,0.5771101713180542,0.0791429728269577,0.7832717895507812,0.9152450561523438,0.9563217163085938
1_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,9.487273629338148,-18.620337241806624,0.11846968531608582,0.03751477599143982,0.07264743745326996,0.027437672019004822,0.8098831176757812,0.9926300048828125,0.9985198974609375
72_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-66.29129485576316,65.75323660360422,0.20979538559913635,0.18265138566493988,0.428573876619339,0.08046227693557739,0.6644892692565918,0.8807158470153809,0.9650918841362
58_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-61.690822527651235,-34.23818534236214,0.1569235473871231,0.1436939835548401,0.5838159322738647,0.040122319012880325,0.7962321639060974,0.9693716764450073,0.9900842905044556
73_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-37.79180424676136,66.85452615435378,0.22307144105434418,0.18204332888126373,0.5171470642089844,0.08883250504732132,0.6084945797920227,0.8804101943969727,0.9711479544639587
15_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,31.086538957601647,53.402651494447014,0.15217679738998413,0.08838393539190292,0.235974982380867,0.046390727162361145,0.7414482831954956,0.9502244591712952,0.9928837418556213
58_area_31_color_0_Left_Down_0.0,-44.91577821735019,22.477337929259804,0.1873832792043686,0.09624131768941879,0.1605955809354782,0.05391664057970047,0.650641918182373,0.9557722806930542,0.9938775300979614
56_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,12.914276965874762,59.909467821888796,0.2082636058330536,0.11767487972974777,0.23245388269424438,0.06762737035751343,0.5969253182411194,0.9434791803359985,0.9870591759681702
142_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,73.09567088662689,-87.81178113407037,0.2280455231666565,0.251785010099411,0.7497994899749756,0.10773777961730957,0.6668294668197632,0.8643054962158203,0.9321954250335693
36_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,31.323585430582682,-80.66955615844877,0.21360188722610474,0.14321190118789673,0.318365216255188,0.08946211636066437,0.6259689331054688,0.8696670532226562,0.9665603637695312
132_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,8.794559713924059,-38.22610877213792,0.277958482503891,0.24859051406383514,0.44373172521591187,0.10627856105566025,0.5726581811904907,0.8997962474822998,0.9594027400016785
119_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-34.780212086014586,-26.467469378575814,0.1753040850162506,0.10285245627164841,0.34251150488853455,0.06217748299241066,0.6439179182052612,0.9156064391136169,0.9964896440505981
171_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,21.832640828929826,-29.871006179621546,0.16843202710151672,0.0864933580160141,0.18693013489246368,0.04453597217798233,0.7086362242698669,0.9637057781219482,0.997680127620697
8_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,41.88582910625047,-17.185070596703454,0.14125363528728485,0.07360848784446716,0.16810625791549683,0.03213251009583473,0.8336664438247681,0.9714418053627014,0.9954231977462769
35_area_31_color_0_Left_Down_0.0,-77.69642394420745,51.07677164713931,0.2122015804052353,0.12146295607089996,0.2762414813041687,0.08259545266628265,0.5928345322608948,0.9123144149780273,0.9776136875152588
51_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-38.56350157331292,-12.101961672132731,0.1425655484199524,0.1174030676484108,0.2999074161052704,0.04204348474740982,0.8340015411376953,0.9674094319343567,0.9868543148040771
52_area_31_color_0_Left_Down_0.0,33.37989897994227,-30.157891713231834,0.20312818884849548,0.1390591710805893,0.3312801718711853,0.06289372593164444,0.6817299723625183,0.924269437789917,0.9780179262161255
126_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-79.81458189359118,-22.694211537693548,0.1448797881603241,0.10933737456798553,0.43235868215560913,0.040091466158628464,0.7764419913291931,0.9626938104629517,0.9955403208732605
5_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,80.00074488497461,25.512191513740476,0.15067167580127716,0.09798799455165863,0.3265097439289093,0.05457561835646629,0.7502024173736572,0.922257125377655,0.9858753085136414
64_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,30.86624676009724,23.81078765477517,0.18405978381633759,0.09600292146205902,0.27395984530448914,0.05506809428334236,0.6233290433883667,0.9644601345062256,0.9919047355651855
11_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-54.18141498730138,-14.699904461589583,0.11311530321836472,0.09178052842617035,0.3745943307876587,0.03672636300325394,0.8637840151786804,0.95975661277771,0.9858550429344177
