point,x,y,z,abs_rel_error
56,-0.764358245970163,0.13000000000000012,0.6315508465811884,0.12274724245071411
38,-0.9690377330644508,-0.22999999999999998,-0.08981019929445755,0.18618237972259521
28,-0.3055644949304832,-0.42999999999999994,-0.8495471378551508,0.2518887519836426
76,0.8335538861569624,0.53,0.15584581762955937,0.1979053020477295
82,-0.32879508163366533,0.6500000000000001,0.6851231964351457,0.16637007892131805
50,0.8152062920736045,0.01,0.5790843646340359,0.20192217826843262
25,-0.8304836655326296,-0.49,-0.2649469405059952,0.15434099733829498
90,-0.4196947695184392,0.81,0.4095806397266161,0.272674024105072
32,0.15866307873945915,-0.35,0.9232150494033967,0.30387982726097107
57,0.1366167421138219,0.15000000000000013,-0.979201647146391,0.5123245120048523
42,0.9535255164458032,-0.15000000000000002,0.26132181211442057,0.18782009184360504
72,-0.8929860511231916,0.44999999999999996,-0.008712777938673174,0.20893602073192596
18,0.5504734730017758,-0.63,-0.5477946289635953,0.1901492327451706
36,0.004697099521205685,-0.27,-0.9628488652203355,0.27011412382125854
74,-0.08467967930963359,0.49,0.8675997648178667,0.22519774734973907
67,-0.7854445599772734,0.3500000000000001,-0.5104672792668572,0.16081488132476807
58,0.5588657069137133,0.16999999999999993,0.811645933665558,0.19693219661712646
0,0.14106735979665894,-0.99,0.0,22449319936.0
54,-0.6990651512013292,0.09000000000000007,-0.70937149250295,0.16223029792308807
13,0.6675062690706619,-0.73,-0.1467493807529188,0.12567314505577087
42,0.9535255164458032,-0.15000000000000002,0.26132181211442057,0.21560052037239075
15,-0.09301724105771997,-0.69,-0.7178076294286723,0.15767821669578552
51,-0.9918765882863899,0.03000000000000002,0.12361566894755349,0.15156909823417664
96,-0.17962342143733764,0.9299999999999999,-0.32067963214264905,0.25837579369544983
30,-0.8904003466173135,-0.39,0.234706673837298,0.19959791004657745
63,0.8863889253260228,0.27,0.37605142342421527,0.11198054254055023
7,-0.24279784123187995,-0.85,-0.4674924687020518,0.348178505897522
87,0.078598018292578,0.75,0.6567513620240765,0.1617988646030426
9,-0.5420638502883882,-0.81,0.22375607748288703,0.840495765209198
98,-0.22167278555738984,0.97,0.09980569193802273,0.1864943653345108
77,-0.7090144449898004,0.55,0.4413598495511404,2.1687397956848145
51,-0.9918765882863899,0.03000000000000002,0.12361566894755349,0.14597803354263306
71,0.6597362540258498,0.42999999999999994,0.6163181606312923,0.2096530646085739
44,0.34550733637457615,-0.11,-0.9319467154893275,0.1992511749267578
30,-0.8904003466173135,-0.39,0.234706673837298,0.12186874449253082
16,0.567645667942108,-0.6699999999999999,0.478412369892918,0.24943338334560394
81,0.720699071449949,0.6300000000000001,-0.28929716281218687,0.1814027726650238
14,-0.40500710772062326,-0.71,0.5760809341540262,0.1529204249382019
56,-0.764358245970163,0.13000000000000012,0.6315508465811884,0.12689842283725739
86,0.3985067064328888,0.73,-0.5552408530791043,0.3679971694946289
13,0.6675062690706619,-0.73,-0.1467493807529188,0.2012055665254593
99,0.055727639237472336,0.99,-0.1295933263135805,0.1291247457265854
72,-0.8929860511231916,0.44999999999999996,-0.008712777938673174,0.3727801442146301
37,0.6505500155256161,-0.25,0.7171364425962612,0.3140648901462555
65,0.4464120976654115,0.31000000000000005,-0.8394142237643861,0.27600526809692383
81,0.720699071449949,0.6300000000000001,-0.28929716281218687,0.1292462944984436
12,-0.5722834231380972,-0.75,-0.3316499413558544,0.13053543865680695
35,-0.6498970288941589,-0.2899999999999999,0.7025196451591549,0.20060525834560394
19,-0.036602167051348465,-0.61,0.7915556085122163,0.20807096362113953
35,-0.6498970288941589,-0.2899999999999999,0.7025196451591549,0.19901888072490692
47,0.9544174930265714,-0.04999999999999994,-0.2942571137710596,0.16778992116451263
9,-0.5420638502883882,-0.81,0.22375607748288703,0.11393985152244568
8,0.5239190311901138,-0.83,0.19133438989583781,0.1348138153553009
0,0.14106735979665894,-0.99,0.0,2883026432.0
25,-0.8304836655326296,-0.49,-0.2649469405059952,0.11651729047298431
2,0.027298673793297194,-0.95,-0.31105430781316495,0.16291506588459015
31,0.5024554327134931,-0.37,-0.7814336428236862,0.2929186522960663
87,0.078598018292578,0.75,0.6567513620240765,0.21932174265384674
35,-0.6498970288941589,-0.2899999999999999,0.7025196451591549,0.2189786285161972
55,0.9926348887829454,0.11000000000000008,0.05075408920343027,0.08450643718242645
15,-0.09301724105771997,-0.69,-0.7178076294286723,0.32366350293159485
50,0.8152062920736045,0.01,0.5790843646340359,0.240777850151062
71,0.6597362540258498,0.42999999999999994,0.6163181606312923,0.2869391441345215
56,-0.764358245970163,0.13000000000000012,0.6315508465811884,0.1869737207889557
50,0.8152062920736045,0.01,0.5790843646340359,0.229628786444664
25,-0.8304836655326296,-0.49,-0.2649469405059952,0.16573327779769897
15,-0.09301724105771997,-0.69,-0.7178076294286723,0.1473630964756012
82,-0.32879508163366533,0.6500000000000001,0.6851231964351457,0.2563285231590271
88,-0.48384468997886504,0.77,-0.41592585394425297,0.1206844374537468
24,0.42766226127270884,-0.51,0.7463276695146129,0.24704809486865997
61,-0.3003060579947334,0.22999999999999998,0.9256977214683332,0.214813232421875
11,0.1909562397791545,-0.77,0.6087985828575869,0.201419398188591
81,0.720699071449949,0.6300000000000001,-0.28929716281218687,0.15262019634246826
11,0.1909562397791545,-0.77,0.6087985828575869,0.17995934188365936
4,-0.40827033374843424,-0.91,-0.07221727342500583,0.12908443808555603
91,0.03119864681222026,0.8300000000000001,-0.5568901547316906,0.2630650997161865
49,-0.20994188111981057,-0.010000000000000018,-0.97766272637954,0.19865043461322784
18,0.5504734730017758,-0.63,-0.5477946289635953,1.4636372327804565
53,0.03635382764311213,0.07000000000000005,0.9968843459577921,0.6408169865608215
33,-0.7463332015518084,-0.32999999999999996,-0.5780023808440825,0.12252318859100342
10,0.25986287961937526,-0.79,-0.5553118797540045,0.1347038596868515
85,-0.6892192113800709,0.71,0.14448833400878117,0.15801982581615448
84,0.6226773310637855,0.69,0.369016180375984,0.11370965838432312
20,-0.5173106427303671,-0.59,-0.6199110411324311,0.14653564989566803
65,0.4464120976654115,0.31000000000000005,-0.8394142237643861,0.2524930536746979
24,0.42766226127270884,-0.51,0.7463276695146129,0.15752632915973663
34,0.9474904324796621,-0.30999999999999994,-0.07849764556662125,0.19737154245376587
11,0.1909562397791545,-0.77,0.6087985828575869,0.24083280563354492
72,-0.8929860511231916,0.44999999999999996,-0.008712777938673174,0.2963793873786926
91,0.03119864681222026,0.8300000000000001,-0.5568901547316906,0.314616858959198
34,0.9474904324796621,-0.30999999999999994,-0.07849764556662125,0.1849808394908905
88,-0.48384468997886504,0.77,-0.41592585394425297,0.44241273403167725
96,-0.17962342143733764,0.9299999999999999,-0.32067963214264905,0.1654561460018158
97,0.2965381440383456,0.95,0.09780147816006374,0.16293968260288239
62,-0.401811450411341,0.25,-0.8809356153081419,0.20161737501621246
42,0.9535255164458032,-0.15000000000000002,0.26132181211442057,0.21785151958465576
73,0.6566368732194224,0.47,-0.5898542334582504,0.1449701488018036
72,-0.8929860511231916,0.44999999999999996,-0.008712777938673174,0.13391289114952087
90,-0.4196947695184392,0.81,0.4095806397266161,0.2119133472442627
87,0.078598018292578,0.75,0.6567513620240765,0.16692493855953217
41,-0.5248530201618092,-0.16999999999999993,-0.8340439480189442,0.2583860456943512
67,-0.7854445599772734,0.3500000000000001,-0.5104672792668572,0.18684297800064087
61,-0.3003060579947334,0.22999999999999998,0.9256977214683332,0.30445560812950134
86,0.3985067064328888,0.73,-0.5552408530791043,0.2724091410636902
88,-0.48384468997886504,0.77,-0.41592585394425297,0.1753578782081604
67,-0.7854445599772734,0.3500000000000001,-0.5104672792668572,0.2531527280807495
91,0.03119864681222026,0.8300000000000001,-0.5568901547316906,0.13610920310020447
74,-0.08467967930963359,0.49,0.8675997648178667,0.16505862772464752
30,-0.8904003466173135,-0.39,0.234706673837298,0.15584544837474823
90,-0.4196947695184392,0.81,0.4095806397266161,0.2122529298067093
99,0.055727639237472336,0.99,-0.1295933263135805,0.93112713098526
55,0.9926348887829454,0.11000000000000008,0.05075408920343027,0.07659995555877686
40,-0.1757232343349757,-0.18999999999999995,0.9659303002364379,0.14723138511180878
89,0.6128012785524265,0.79,-0.019354405299861974,0.13558880984783173
36,0.004697099521205685,-0.27,-0.9628488652203355,0.29250091314315796
68,0.9163653473089771,0.3700000000000001,-0.15288737767159796,0.557655930519104
34,0.9474904324796621,-0.30999999999999994,-0.07849764556662125,0.13013197481632233
88,-0.48384468997886504,0.77,-0.41592585394425297,0.19572100043296814
31,0.5024554327134931,-0.37,-0.7814336428236862,0.23559296131134033
3,0.22363749507608174,-0.9299999999999999,0.2916955104147056,0.1309260129928589
82,-0.32879508163366533,0.6500000000000001,0.6851231964351457,0.15523459017276764
98,-0.22167278555738984,0.97,0.09980569193802273,0.08695630729198456
31,0.5024554327134931,-0.37,-0.7814336428236862,0.28050023317337036
58,0.5588657069137133,0.16999999999999993,0.811645933665558,0.2060026228427887
4,-0.40827033374843424,-0.91,-0.07221727342500583,0.15905798971652985
37,0.6505500155256161,-0.25,0.7171364425962612,0.21439260244369507
81,0.720699071449949,0.6300000000000001,-0.28929716281218687,0.17487387359142303
78,0.22103383354893766,0.5700000000000001,-0.7913558266839642,0.18618926405906677
16,0.567645667942108,-0.6699999999999999,0.478412369892918,0.1384175717830658
79,0.3651293470107336,0.5900000000000001,0.7201253779388108,0.2917729914188385
97,0.2965381440383456,0.95,0.09780147816006374,0.24042271077632904
66,0.236155718741352,0.33000000000000007,0.9139641549348396,0.2570473849773407
91,0.03119864681222026,0.8300000000000001,-0.5568901547316906,0.16345876455307007
36,0.004697099521205685,-0.27,-0.9628488652203355,0.25039881467819214
54,-0.6990651512013292,0.09000000000000007,-0.70937149250295,0.13092242181301117
93,-0.48798376651655784,0.8700000000000001,-0.07051130133753968,0.11250162124633789
34,0.9474904324796621,-0.30999999999999994,-0.07849764556662125,0.19342529773712158
5,0.3847191068626957,-0.89,-0.24472680444685596,0.10336869210004807
0,0.14106735979665894,-0.99,0.0,0.09748069196939468
8,0.5239190311901138,-0.83,0.19133438989583781,0.12884584069252014
72,-0.8929860511231916,0.44999999999999996,-0.008712777938673174,0.19015589356422424
61,-0.3003060579947334,0.22999999999999998,0.9256977214683332,0.18227273225784302
50,0.8152062920736045,0.01,0.5790843646340359,0.17311272025108337
62,-0.401811450411341,0.25,-0.8809356153081419,0.20475392043590546
15,-0.09301724105771997,-0.69,-0.7178076294286723,0.24762606620788574
61,-0.3003060579947334,0.22999999999999998,0.9256977214683332,0.2019324004650116
3,0.22363749507608174,-0.9299999999999999,0.2916955104147056,0.1984872817993164
98,-0.22167278555738984,0.97,0.09980569193802273,0.18099945783615112
13,0.6675062690706619,-0.73,-0.1467493807529188,0.1512162685394287
12,-0.5722834231380972,-0.75,-0.3316499413558544,0.14116793870925903
53,0.03635382764311213,0.07000000000000005,0.9968843459577921,0.2552185356616974
20,-0.5173106427303671,-0.59,-0.6199110411324311,0.22417742013931274
98,-0.22167278555738984,0.97,0.09980569193802273,0.1220536008477211
6,-0.12799834942097849,-0.87,0.4761474798268968,0.11198046803474426
64,-0.9021157337031597,0.29000000000000004,0.31951088088703594,0.13373342156410217
5,0.3847191068626957,-0.89,-0.24472680444685596,0.136857271194458
19,-0.036602167051348465,-0.61,0.7915556085122163,0.3392219841480255
39,0.7787972701490786,-0.20999999999999996,-0.5910793618528254,0.39890867471694946
20,-0.5173106427303671,-0.59,-0.6199110411324311,0.1592305451631546
17,-0.7592852649071572,-0.6499999999999999,0.03139882951430177,0.15891815721988678
64,-0.9021157337031597,0.29000000000000004,0.31951088088703594,0.2530457377433777
99,0.055727639237472336,0.99,-0.1295933263135805,0.2800019085407257
74,-0.08467967930963359,0.49,0.8675997648178667,0.21245120465755463
81,0.720699071449949,0.6300000000000001,-0.28929716281218687,0.20909860730171204
23,0.18611968347547322,-0.53,-0.8273206533279521,0.4782264828681946
55,0.9926348887829454,0.11000000000000008,0.05075408920343027,0.08273626863956451
81,0.720699071449949,0.6300000000000001,-0.28929716281218687,0.20909860730171204
75,-0.5166785364497933,0.51,-0.6877087246589937,0.41294384002685547
40,-0.1757232343349757,-0.18999999999999995,0.9659303002364379,0.21733815968036652
87,0.078598018292578,0.75,0.6567513620240765,0.2166493684053421
82,-0.32879508163366533,0.6500000000000001,0.6851231964351457,0.3055679500102997
9,-0.5420638502883882,-0.81,0.22375607748288703,0.2280815690755844
9,-0.5420638502883882,-0.81,0.22375607748288703,0.6430895924568176
22,-0.6855518693235865,-0.55,0.4769891345376079,0.10935987532138824
80,-0.7416320598954952,0.6100000000000001,-0.27907326589117165,0.24584545195102692
43,-0.882136418400414,-0.13,0.45269784551253356,0.21728280186653137
49,-0.20994188111981057,-0.010000000000000018,-0.97766272637954,0.16165807843208313
32,0.15866307873945915,-0.35,0.9232150494033967,0.23808909952640533
27,-0.3447635703729665,-0.44999999999999996,0.8237949262672627,0.28182992339134216
43,-0.882136418400414,-0.13,0.45269784551253356,0.11610127985477448
24,0.42766226127270884,-0.51,0.7463276695146129,0.3028871715068817
61,-0.3003060579947334,0.22999999999999998,0.9256977214683332,0.3050380051136017
51,-0.9918765882863899,0.03000000000000002,0.12361566894755349,0.20191073417663574
89,0.6128012785524265,0.79,-0.019354405299861974,0.18749603629112244
43,-0.882136418400414,-0.13,0.45269784551253356,0.14733096957206726
49,-0.20994188111981057,-0.010000000000000018,-0.97766272637954,0.14815421402454376
40,-0.1757232343349757,-0.18999999999999995,0.9659303002364379,0.22393545508384705
17,-0.7592852649071572,-0.6499999999999999,0.03139882951430177,0.17132623493671417
34,0.9474904324796621,-0.30999999999999994,-0.07849764556662125,0.13744845986366272
92,0.3335523795842149,0.8500000000000001,0.40772884380885743,0.11589915305376053
50,0.8152062920736045,0.01,0.5790843646340359,0.17183680832386017
