input,rand_x,rand_y,abs_rel,sq_rel,rms_sq_lin,rms_sq_log,d1,d2,d3
46_area_31_color_0_Left_Down_0.0,74.67559023968073,-23.371433954020006,0.24254190921783447,0.16375420987606049,0.41303202509880066,0.08781486004590988,0.5184094905853271,0.9156374931335449,0.9641392230987549
31_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-87.21780902480387,77.09734126579056,0.6399499773979187,1.159348964691162,1.731868863105774,0.3073725700378418,0.3736114501953125,0.54473876953125,0.7587356567382812
17_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-12.926853302883416,83.99786742786051,0.16848111152648926,0.10987057536840439,0.3365243077278137,0.06651480495929718,0.6937358379364014,0.9212287068367004,0.9715815186500549
42_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,83.45159587606551,63.54170198412481,0.12179748713970184,0.05542547255754471,0.17366549372673035,0.025550169870257378,0.8639006018638611,0.9858955144882202,0.9983388185501099
131_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-36.99919942747458,-20.68240885165345,0.18141813576221466,0.09730202704668045,0.2070639431476593,0.044813256710767746,0.7236818671226501,0.9639681577682495,0.9970312118530273
4_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,63.20460087303425,-32.95403907187002,0.34077903628349304,0.23745428025722504,0.4151110053062439,0.10730984061956406,0.3424381613731384,0.8225092887878418,0.9924083948135376
124_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-59.49130559650335,10.224227242503034,0.35266950726509094,0.2001003921031952,0.27419430017471313,0.12269654124975204,0.4489041864871979,0.8102919459342957,0.9356229901313782
42_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,78.50785934894057,35.28536340149515,0.17409467697143555,0.23982378840446472,1.2246507406234741,0.11008018255233765,0.7721814513206482,0.9257886409759521,0.9485104084014893
30_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,12.611010616085693,-72.50823112126166,0.10553710907697678,0.04301758110523224,0.14083711802959442,0.021412476897239685,0.9048843383789062,0.9879077076911926,0.996112048625946
11_area_31_color_0_Left_Down_0.0,20.70130080585055,88.20969301876738,0.17485804855823517,0.141878142952919,0.5551179051399231,0.06714380532503128,0.7144138216972351,0.9189041256904602,0.9655309319496155
3_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-64.78487725742568,3.299337425472615,0.16250471770763397,0.08884143829345703,0.20267000794410706,0.03870987892150879,0.7547945976257324,0.9704120755195618,0.9987179040908813
43_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,67.92715294703197,43.338351195756786,0.2229195535182953,0.17527106404304504,0.6426272392272949,0.10907277464866638,0.4866057336330414,0.8923709392547607,0.951632022857666
49_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,35.462833379148236,36.447135117679665,0.19309845566749573,0.08865915983915329,0.18715684115886688,0.051750872284173965,0.6871174573898315,0.9509807229042053,0.9940319061279297
63_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-25.291592780444063,-37.153468032391196,0.1813812553882599,0.13677024841308594,0.3701722025871277,0.06532704830169678,0.7648054957389832,0.9121854901313782,0.9659058451652527
44_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,55.68500798613246,55.820411042252545,0.1662018895149231,0.10433942824602127,0.22635605931282043,0.047667138278484344,0.7897745370864868,0.9318073987960815,0.9873002171516418
8_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,66.07301734441867,74.38329946016484,0.3385700583457947,0.2101929932832718,0.29400259256362915,0.1414431482553482,0.49389979243278503,0.7754493951797485,0.9100285172462463
81_area_31_color_0_Left_Down_0.0,2.041631794968808,0.27293304369592875,0.09382523596286774,0.022864902392029762,0.043005846440792084,0.01177709549665451,0.9728147983551025,0.9967518448829651,0.9995414614677429
82_area_31_color_0_Left_Down_0.0,53.69313221401953,26.993507539997722,0.2081098109483719,0.15211611986160278,0.5000603199005127,0.08907881379127502,0.5960593223571777,0.9045044183731079,0.9674113988876343
58_area_31_color_0_Left_Down_0.0,36.35403790638661,53.2426804984982,0.2154766023159027,0.11502905935049057,0.19628053903579712,0.07277552783489227,0.5957880020141602,0.9072812795639038,0.9899427890777588
65_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,70.20096152716192,-29.160871766723552,0.3616962134838104,0.2238388955593109,0.29260748624801636,0.1230725422501564,0.4367743134498596,0.793441653251648,0.9485343098640442
49_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-22.39506852481007,-73.08325082864357,0.17077301442623138,0.10449071228504181,0.2650405466556549,0.08465901017189026,0.6873545050621033,0.894541323184967,0.9495036602020264
50_area_31_color_0_Left_Down_0.0,14.090425379311313,-83.53039071658642,0.2207295000553131,0.22322826087474823,0.8440569043159485,0.13338221609592438,0.5407446622848511,0.78350430727005,0.9160683155059814
147_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-6.192356736157166,7.676034247363788,0.19884920120239258,0.0896267518401146,0.20626287162303925,0.04320020601153374,0.7025715112686157,0.98291015625,0.9967179298400879
78_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-38.422574616908804,16.349986902421932,0.250708669424057,0.20227716863155365,0.3882240355014801,0.09504444152116776,0.6605291962623596,0.8840194940567017,0.9457064270973206
26_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-84.5099550109711,-83.2773260251414,0.22047218680381775,0.1366419792175293,0.329226553440094,0.08496083319187164,0.7150606513023376,0.8596704006195068,0.9549248218536377
71_area_31_color_0_Left_Down_0.0,58.06810091873848,-25.16568454597268,0.1996612846851349,0.14901332557201385,0.48358771204948425,0.07371699810028076,0.6316889524459839,0.9223179221153259,0.9757048487663269
8_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-67.12910772266073,4.003786809864792,0.2671671509742737,0.175342857837677,0.3115693926811218,0.09422668814659119,0.5974751114845276,0.8533788919448853,0.9628676772117615
36_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,48.598839557749955,-51.15221505056823,0.19387157261371613,0.12378531694412231,0.34327149391174316,0.04963109642267227,0.6900472640991211,0.9592812657356262,0.9925441145896912
11_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,22.120285647420047,-74.63745630112176,0.14229059219360352,0.13384541869163513,0.5605364441871643,0.07575290650129318,0.7975301742553711,0.9149606227874756,0.95354163646698
42_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-80.69729018965062,5.643833682266646,0.2100628763437271,0.13887938857078552,0.4641397297382355,0.09253712743520737,0.5077289342880249,0.8845573663711548,0.9771667718887329
64_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,7.314321889819169,24.737382269677184,0.21689428389072418,0.1364482194185257,0.25192880630493164,0.060441918671131134,0.6944764256477356,0.9126704335212708,0.9841933250427246
57_area_31_color_0_Left_Down_0.0,40.69644007007909,85.65337430325624,0.19110676646232605,0.11318069696426392,0.36332038044929504,0.053855665028095245,0.6642622351646423,0.959963858127594,0.9920458197593689
56_area_31_color_0_Left_Down_0.0,2.9340626942151573,-31.867834870575727,0.13486669957637787,0.055831361562013626,0.12412696331739426,0.028777871280908585,0.8210100531578064,0.9864577054977417,0.9988831281661987
173_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,53.13351505836667,-41.25019477282664,0.16963094472885132,0.09199734032154083,0.21049104630947113,0.05112859979271889,0.7224639058113098,0.9450011849403381,0.9859914779663086
136_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-10.985144272985508,-75.87785135839212,0.16290722787380219,0.0909557119011879,0.2508470118045807,0.037289876490831375,0.7896329164505005,0.976824164390564,0.9945621490478516
44_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-85.43686618521765,83.27671464202652,0.18436869978904724,0.10323768854141235,0.29257678985595703,0.055267080664634705,0.6976172924041748,0.9602292776107788,0.9907117486000061
44_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,60.47642169219705,35.27535709686563,0.2878478169441223,0.19418300688266754,0.3197014033794403,0.0904109925031662,0.5163761377334595,0.8564451336860657,0.983249843120575
39_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-16.388470005431415,-58.807022387247756,0.19207832217216492,0.10663019120693207,0.26863381266593933,0.08362230658531189,0.5664350986480713,0.9175773859024048,0.9620972275733948
81_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-61.84133231920451,-44.95627833037284,0.23532667756080627,0.12932103872299194,0.24276629090309143,0.0899299830198288,0.4970967769622803,0.8619145750999451,0.9929329752922058
19_area_31_color_0_Left_Down_0.0,8.860799647101686,38.62726608601122,0.1570894569158554,0.09002434462308884,0.23834069073200226,0.045256707817316055,0.7535557746887207,0.9538808465003967,0.9931530952453613
49_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,28.835527809191632,-39.61189854973029,0.1880013644695282,0.0901787206530571,0.18223023414611816,0.08031471073627472,0.6320244669914246,0.8776045441627502,0.9747595191001892
150_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,81.87575051937495,42.82144500523833,0.16027869284152985,0.07329775393009186,0.13465990126132965,0.03720676898956299,0.8168753981590271,0.9682829976081848,0.990882158279419
51_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,9.783729452052128,20.1097343221834,0.14120855927467346,0.09343108534812927,0.29924747347831726,0.027929900214076042,0.8418611288070679,0.9844929575920105,0.999829888343811
59_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-14.47198876299781,-45.408421889791654,0.1737188994884491,0.08567067980766296,0.1734018623828888,0.03703875467181206,0.7235758900642395,0.9888244271278381,0.9996093511581421
57_area_31_color_0_Left_Down_0.0,-25.924917842772913,46.41229988358643,0.20264627039432526,0.10890727490186691,0.2646959125995636,0.07135644555091858,0.5635712742805481,0.9284667372703552,0.9920536279678345
43_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-87.40917204664395,-69.10692470875507,0.2061229795217514,0.16196312010288239,0.5334389805793762,0.11172150820493698,0.600608229637146,0.8134072422981262,0.9434890151023865
96_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-81.7195244360845,-82.66881558258538,0.14879772067070007,0.10883179306983948,0.3664238154888153,0.06594125926494598,0.7942332625389099,0.9340593814849854,0.9668541550636292
15_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,63.982905121981304,36.658414688404264,0.24737778306007385,0.11750292032957077,0.18668119609355927,0.06486301124095917,0.5176076889038086,0.9628764390945435,0.9997862577438354
4_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-4.648710764281461,-72.38985108281973,0.23599469661712646,0.1256529539823532,0.19895051419734955,0.06103517860174179,0.5690339207649231,0.9526956081390381,0.9975355863571167
99_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-1.5091424789701762,-4.7750812594981795,0.1361420452594757,0.04825720191001892,0.09752075374126434,0.02247491292655468,0.8846215009689331,0.9972452521324158,0.9998931288719177
12_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-58.82366341619726,-11.906703137164854,0.15319010615348816,0.0912359431385994,0.2909248471260071,0.05124766752123833,0.7631444334983826,0.9417210221290588,0.9861247539520264
25_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-18.26914780847278,20.853017649398964,0.14334124326705933,0.07410002499818802,0.1812407672405243,0.029551642015576363,0.8280290365219116,0.9841293096542358,0.9966188669204712
82_area_31_color_0_Left_Down_0.0,24.316857156175885,-81.84527824103199,0.23406027257442474,0.17436228692531586,0.5618857741355896,0.1132993996143341,0.47250792384147644,0.8855679035186768,0.9516501426696777
56_area_31_color_0_Left_Down_0.0,-22.569729367235183,22.654784828562555,0.13549193739891052,0.06080760434269905,0.17947521805763245,0.03181178867816925,0.8093292117118835,0.9817109107971191,0.9970526695251465
12_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,0.5645265444157843,64.16817141389802,0.21170249581336975,0.15715131163597107,0.4165111780166626,0.11472451686859131,0.6171570420265198,0.8849532604217529,0.9481396675109863
4_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,28.564853691410107,-60.671803125342656,0.2550380527973175,0.1506119817495346,0.39471563696861267,0.10748360306024551,0.5300444960594177,0.850771427154541,0.9577848315238953
34_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-77.29762546792263,25.635470077136816,0.1873461902141571,0.08900736272335052,0.19513502717018127,0.059807855635881424,0.6782674789428711,0.9241365790367126,0.9844838380813599
139_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-85.22796410250807,15.439604629223396,0.2787456810474396,0.17964646220207214,0.43624570965766907,0.08212024718523026,0.45780491828918457,0.9256940484046936,0.9841074347496033
66_area_31_color_0_Left_Down_0.0,79.24144345649236,13.58535201765821,0.19966253638267517,0.1491059958934784,0.5363509654998779,0.07626959681510925,0.661319375038147,0.9600061774253845,0.9773422479629517
13_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-20.12941328282605,25.791879319623575,0.1263827234506607,0.07148956507444382,0.2629809081554413,0.03656759113073349,0.8521146774291992,0.9752238988876343,0.9903117418289185
